_id,large_category,middle_category,small_category,image_url,title,old_price,new_price,discount_rate,review_count,isSoldout
6631fec1d3631010d2c4d961,living,문구,펜/노트,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202403/e32e3eb0fb25c679ca99717c63b1a652.jpg,하드 커버 스프링 노트 - Spring Garden,16500,14800,10%,11,true
6631fec1d3631010d2c4d962,living,문구,펜/노트,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202403/99725e12df2b885731286e78197b7881.jpg,PVC 펜,4500,4500,,84,true
6631fec1d3631010d2c4d963,living,문구,펜/노트,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202401/d02e3ab53a0591b9c870f78f5c22e899.jpg,[벨리곰X위글위글] PVC 펜 - Twin Bears,4500,4500,,84,true
6631fec1d3631010d2c4d964,living,문구,펜/노트,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202310/15b85bfbb0f4fd442163ca647eaf2e44.jpg,[벨리곰X위글위글] 스프링 노트 - Twin Bears,14500,13200,9%,31,true
6631fec1d3631010d2c4d965,living,문구,펜/노트,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202401/16f0e650ab9373de143bac6523f4ef41.jpg,PVC 펜,4500,4500,,192,true
6631fec1d3631010d2c4d966,living,문구,펜/노트,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202303/a2b73d5b39e04edf3ce9f44855bafcb5.jpg,스탬프 볼펜 - Rainbow Crush,7000,6300,10%,101,true
6631fec1d3631010d2c4d967,living,문구,펜/노트,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202401/0d6b8867205772a35f1deb375700e286.jpg,트윙클 스프링 노트,14500,13200,9%,100,true
6631fed1d3631010d2c4d969,living,문구,자/마그넷/스테이플러,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202402/0486a9df382da0170b9d41b5b42906e4.jpg,아크릴 자,7100,6300,,81,false
6631fed1d3631010d2c4d96a,living,문구,자/마그넷/스테이플러,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202401/0b6d8e07fe02dfdd35bab21b61fbfedc.jpg,줄자,8800,7900,10%,"1,846",false
6631fed1d3631010d2c4d96b,living,문구,자/마그넷/스테이플러,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202302/2e6bf967e0e4c707c8846c595a9d1882.jpg,빅마그넷 클립 세트,14800,11600,,287,false
6631fed1d3631010d2c4d96c,living,문구,자/마그넷/스테이플러,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202404/62f282dd712c1c6bc49d222fec86b3a6.jpg,스테이플러,14400,12900,10%,12,false
6631fedbd3631010d2c4d96e,living,문구,카드/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202307/4dc8dafe5de429001686614cf33b915d.jpg,스티키 메모 세트 - Little Buddy Nametag,12600,11900,6%,49,false
6631fedbd3631010d2c4d96f,living,문구,카드/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202403/497e6ddaaae2aa3c2c19886883f295aa.jpg,마스킹 테이프 3종 SET - Spring Garden,8700,7800,10%,33,false
6631fedbd3631010d2c4d970,living,문구,카드/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202403/e7394d080a041fbd2d8b305bebffb0df.jpg,포인트 스티커,1500,1500,,15,false
6631fedbd3631010d2c4d971,living,문구,카드/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202402/f6c96bd9df450bc2610224714ca29103.jpg,마스킹 테이프,4400,4000,9%,127,false
6631fedbd3631010d2c4d972,living,문구,카드/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202402/d59d5de45edf934a5b0b86f7fa6f143f.jpg,테이프 커터기,15800,14300,9%,46,false
6631fedbd3631010d2c4d973,living,문구,카드/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202307/af49daf4e42a578bb7040752c68ed3fb.jpg,스티키 메모 세트 - Daily Record,12600,11900,6%,39,false
6631fedbd3631010d2c4d974,living,문구,카드/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202311/11b9e92e54684b09a839a5ed0666fc27.jpg,팝업 카드 - Blooming,6500,6500,,24,false
6631fedbd3631010d2c4d975,living,문구,카드/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202307/6fe4aad748df63c3bf4c2f5ebb5460a3.jpg,스티키 메모 세트 - Triple Wiggles,12600,11900,6%,57,false
6631fedbd3631010d2c4d976,living,문구,카드/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202404/6fdea2e5939c3a9d819988385f1acc9b.png,엽서,1500,1500,,1,false
6631fedbd3631010d2c4d977,living,문구,카드/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202311/27983f95cd91c12ed6d3445b9eb3b4fb.jpg,팝업 카드 - Party Time,6500,6500,,10,false
6631fedbd3631010d2c4d978,living,문구,카드/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202404/21d359b0bad6551c9f281997f5e463db.webp,인테리어 포스터,8800,7900,10%,3,false
6631fedbd3631010d2c4d979,living,문구,카드/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202401/2c0d76f40205130b8e2ebc0eb97a32fc.jpg,리무버블 스티커,10900,8700,,27,false
6631fedbd3631010d2c4d97a,living,문구,카드/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202404/35168cc6cef2dd3442c39c4b61543415.jpg,모니터 메모보드,8800,7900,10%,,false
6631fee4d3631010d2c4d97c,living,미용/욕실용품,칫솔/살균기/홀더,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202310/90572a14f9ee4c94e3c1d70799ab6f40.webp,칫솔 홀더 - Wiggle Bear,20800,16300,,181,false
6631fee4d3631010d2c4d97d,living,미용/욕실용품,칫솔/살균기/홀더,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202401/104b0d82d16fad2bfee3eadbe2b414c5.jpg,칫솔 살균기,39800,31800,,411,false
6631fee4d3631010d2c4d97e,living,미용/욕실용품,칫솔/살균기/홀더,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202310/73c965ec2357072b6e12765207b17684.jpg,칫솔 홀더 - Rainbow Smile,28800,22800,,162,false
6631fee4d3631010d2c4d97f,living,미용/욕실용품,칫솔/살균기/홀더,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202309/497cf12317c04745461670370723e0e9.webp,칫솔 홀더 - Lobster,20800,16300,,126,false
6631feecd3631010d2c4d981,living,미용/욕실용품,욕실슬리퍼,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202309/9750282c535aeec9b3268837b8142f81.jpg,욕실 슬리퍼 - Rainbow Smile,21800,18900,,410,false
6631feedd3631010d2c4d982,living,미용/욕실용품,욕실슬리퍼,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202311/a47d7d3a37cee5216e3f62e54ea6db2d.jpg,[벨리곰X위글위글] 욕실 슬리퍼,21800,18900,,169,false
6631feedd3631010d2c4d983,living,미용/욕실용품,욕실슬리퍼,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202304/891e866cff3c10b6ecb9469542ee3354.jpg,욕실 슬리퍼 - Forest,21800,18900,,531,false
6631feedd3631010d2c4d984,living,미용/욕실용품,욕실슬리퍼,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202304/16d248dea67de535a57da971521d6778.jpg,욕실 슬리퍼 - Bubble Bear,21800,18900,,342,false
6631feedd3631010d2c4d985,living,미용/욕실용품,욕실슬리퍼,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202402/21d68a383b151bfb6d929e2347c92c24.jpg,욕실 슬리퍼 - Cloud Bear,21800,18900,,37,false
6631feedd3631010d2c4d986,living,미용/욕실용품,욕실슬리퍼,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202402/5c1cef7d40c367624c0c5dcb24a69937.jpg,키즈 욕실슬리퍼(210) - Rainbow Smile,18600,16700,10%,27,false
6631feedd3631010d2c4d987,living,미용/욕실용품,욕실슬리퍼,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202402/6c9a1c434d5f83cd9d6f19266b7d07e3.jpg,키즈 욕실슬리퍼(195) - Cloud Bear,18600,16700,10%,24,false
6631fef5d3631010d2c4d989,living,미용/욕실용품,타월/세안밴드,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202401/6729383f70631d8771edfc7a9e0b951d.png,세안밴드,15200,13800,9%,404,false
6631fef6d3631010d2c4d98a,living,미용/욕실용품,타월/세안밴드,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202309/f2a2a5232507309dd8ffa5e86f36bbc4.jpg,페이스타월 SET - Cherry,33800,23500,,45,false
6631fef6d3631010d2c4d98b,living,미용/욕실용품,타월/세안밴드,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202309/7e9a16abf48f571f76522c10bebdf306.jpg,페이스타월 SET - Don't Panic,33800,23500,,25,false
6631fefed3631010d2c4d98d,living,미용/욕실용품,네일용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202308/863288eef01cb7f3ec62aa5ecd546efb.jpg,UV 스탠드 램프 - Smile We Love,54800,29800,,7,false
6631fefed3631010d2c4d98e,living,미용/욕실용품,네일용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202402/211fd0cfd0f4ca2b8dcfb906a9912199.jpg,손톱깎이 세트 - Smile We Love,16900,16000,5%,981,false
6631fefed3631010d2c4d98f,living,미용/욕실용품,네일용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202402/a5ba0e7b525808244db4b8a9efc1928d.jpg,손톱깎이 세트 - Smile We Love Pink,16900,16000,5%,135,false
6631ff07d3631010d2c4d991,living,홈데코,홈슬리퍼,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202302/e9fe09c012a51624ab3b0ced1c47f2d7.jpg,뽀글이홈슬리퍼 - Smile We Love,17800,15700,,457,false
6631ff07d3631010d2c4d992,living,홈데코,홈슬리퍼,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202310/ee2041e008b0b5afa63e67ea31953e64.jpg,프린팅 홈슬리퍼 - Blooming,28900,25200,,67,false
6631ff07d3631010d2c4d993,living,홈데코,홈슬리퍼,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202310/0d8d5477c7af070e3cce0bd460dc9802.jpg,프린팅 홈슬리퍼 - Couch Potato,28900,25200,,60,false
6631ff0fd3631010d2c4d995,living,홈데코,쿠션/담요/매트,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202212/d3029e525b24780e575875fee898b997.jpg,발매트 - Smile Rainbow,23000,19200,,783,false
6631ff10d3631010d2c4d996,living,홈데코,쿠션/담요/매트,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202302/6bf41b2e0e1741dd7556cdf23496535f.jpg,발매트(L) - Smile We Love,39800,31400,,653,false
6631ff10d3631010d2c4d997,living,홈데코,쿠션/담요/매트,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202208/0e1159c49f54f36e07495aac36b877e3.jpg,발매트(S) - Smile We Love,23000,19200,,558,false
6631ff10d3631010d2c4d998,living,홈데코,쿠션/담요/매트,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202302/28fab1fdcc9a2f756ee3da3deacace3f.jpg,발매트(S) - Teddy Bear,23000,19200,,399,false
6631ff10d3631010d2c4d999,living,홈데코,쿠션/담요/매트,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202302/283e5fb95275093ae1313e155a966543.jpg,쿠션담요 - Smile We Love,42800,31800,,501,false
6631ff10d3631010d2c4d99a,living,홈데코,쿠션/담요/매트,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202302/a4054f09ea23d52b4043e547766f8202.jpg,쿠션담요 - Teddy Bear,42800,31800,,461,false
6631ff10d3631010d2c4d99b,living,홈데코,쿠션/담요/매트,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202311/d54146dab48215d1339309bf15ffa097.jpg,[벨리곰X위글위글] 발매트,29600,26900,9%,80,false
6631ff10d3631010d2c4d99c,living,홈데코,쿠션/담요/매트,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202402/b95babc7038001292e440ea6cf09f5a6.jpg,쿠션커버,27600,23000,,72,false
6631ff10d3631010d2c4d99d,living,홈데코,쿠션/담요/매트,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202302/fdfd246c2dd2505839d7f689846e9df0.jpg,사각 러그 - Checkerboard,49800,43800,,558,false
6631ff10d3631010d2c4d99e,living,홈데코,쿠션/담요/매트,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202310/2570503f5678c820bbdd73b5b907616e.jpg,프린팅 발매트 - Pizza Time,32800,25800,,34,false
6631ff10d3631010d2c4d99f,living,홈데코,쿠션/담요/매트,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202205/71ceedb3a6de6702e3a92cf7f67f4ed2.jpg,사각 러그 - Camping Bear,49800,43800,,558,false
6631ff10d3631010d2c4d9a0,living,홈데코,쿠션/담요/매트,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202310/dfab15b3ffaaa7addfde3b5ea27709a5.jpg,프린팅 발매트 - Blooming,32800,25800,,35,false
6631ff10d3631010d2c4d9a1,living,홈데코,쿠션/담요/매트,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202212/6135e26b121eb27f261698666f2244cc.jpg,발매트 - Forest,23000,19200,,851,false
6631ff18d3631010d2c4d9a3,living,홈데코,조명/포스터,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202404/38ea3952e7735f5ad67d980ecfee9dcd.jpg,[디스모먼트 X 위글위글] 인테리어 포스터 - Seoul,8800,7900,10%,,false
6631ff18d3631010d2c4d9a4,living,홈데코,조명/포스터,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202404/21d359b0bad6551c9f281997f5e463db.webp,인테리어 포스터,8800,7900,10%,3,false
6631ff18d3631010d2c4d9a5,living,홈데코,조명/포스터,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202402/bd67a362fba7cf5de556f6c66f0a3f7b.jpg,터치 무드등 - Smile & Wiggle Bear,33200,29800,10%,66,false
6631ff21d3631010d2c4d9a7,living,주방용품,컵/머그,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202403/f77707ad57952ea3301f27beadb914e0.jpg,티팟 & 티컵 SET - Retro Smile,54900,45900,,15,false
6631ff21d3631010d2c4d9a8,living,주방용품,컵/머그,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202403/7cd8ba970909ed93de261bd779a1d602.jpg,에코 밤부 머그컵 - Spring Garden,14800,12900,,9,false
6631ff21d3631010d2c4d9a9,living,주방용품,컵/머그,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202302/4ea36374de9e7ed6e41a3048f3b89276.jpg,[글라스락X위글위글] 유리컵 - Smile We Love 2개 SET,17800,15700,,924,false
6631ff21d3631010d2c4d9aa,living,주방용품,컵/머그,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202302/c487f733cdf796547de5bb0039c4ffe3.jpg,에코 밤부 머그컵 - Smile We Love,14800,12900,,200,false
6631ff21d3631010d2c4d9ab,living,주방용품,컵/머그,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202403/a8a35d46b31db8825e501d4aa2452867.jpg,에코 밤부 머그컵 - Smile Check,14800,12900,,120,false
6631ff21d3631010d2c4d9ac,living,주방용품,컵/머그,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202109/51ff0fde24ae9d1fcbc193cbfab33a0c.jpg,에코 밤부 머그컵 - Smile We Love Check,14800,12900,,74,false
6631ff21d3631010d2c4d9ad,living,주방용품,컵/머그,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202307/162aabf10ec96a7532a42732d7efc730.jpg,콜드컵 - Stardust Soda,21000,15700,,57,false
6631ff21d3631010d2c4d9ae,living,주방용품,컵/머그,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202404/76252435b3b93afbb8cd1ff0dbf8ba6a.jpg,[글라스락X위글위글] 하이볼 글라스 세트 - Wiggle Bear,15900,12800,,1,false
6631ff21d3631010d2c4d9af,living,주방용품,컵/머그,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202404/bb5165f51356a98809e977b5edeb5453.jpg,[글라스락X위글위글] 주류 선물세트,21900,17700,,1,false
6631ff21d3631010d2c4d9b0,living,주방용품,컵/머그,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202404/ea130fbe67db091eac53069fa428d1bd.jpg,[글라스락X위글위글] 하이볼 글라스 세트 - Smile We Love,15900,12800,,1,false
6631ff21d3631010d2c4d9b1,living,주방용품,컵/머그,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202404/e0fea1872607fef2152d7cee8e53afe1.jpg,[글라스락X위글위글] 가든 머그 490ml,15900,12800,,,false
6631ff21d3631010d2c4d9b2,living,주방용품,컵/머그,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202404/aed3d1150f45d0ad91bdca6b9ac88ae1.jpg,[글라스락X위글위글] 가든 머그 380ml,13900,11200,,,false
6631ff21d3631010d2c4d9b3,living,주방용품,컵/머그,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202402/b90833d36ae5b0f4d04f44ed826ab46c.jpg,메이크 어 포터리 컵,124000,109500,,3,false
6631ff21d3631010d2c4d9b4,living,주방용품,컵/머그,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202309/4e87c3a3825b499e1721dc8a896d2602.jpg,[글라스락X위글위글] 실리콘 스파우트 컵  - Blue,24900,20100,,19,false
6631ff21d3631010d2c4d9b5,living,주방용품,컵/머그,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202310/d28fdf377ae21f67c54c7a90eaf13c64.jpg,[글라스락X위글위글] 이유식 4종 SET,39900,32300,,16,false
6631ff21d3631010d2c4d9b6,living,주방용품,컵/머그,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202309/ed94869d68ebbf981440dfa78300422f.jpg,[글라스락X위글위글] 실리콘 스파우트 컵  - Yellow,24900,20100,,13,false
6631ff2ad3631010d2c4d9b8,living,주방용품,텀블러,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202308/fa4962a95e802296be47a2c5715b6c73.jpg,[락앤락X위글위글] 쉐이크 텀블러 - Muscle Bear,24900,18500,,478,false
6631ff2ad3631010d2c4d9b9,living,주방용품,텀블러,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202209/577ab19324b72773e0d33727210c17cb.jpg,스트랩 텀블러 - Smile We Love,27800,25100,10%,515,false
6631ff2ad3631010d2c4d9ba,living,주방용품,텀블러,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202402/43b1c80bfc2d2f0dee335ebe8f3c540c.jpg,[락앤락X위글위글] 메트로 텀블러,33000,27600,,640,false
6631ff2ad3631010d2c4d9bb,living,주방용품,텀블러,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202208/2419d05dd9030fe057df9b472c1fca56.jpg,[락앤락X위글위글] 테이블 머그,28000,23400,,284,false
6631ff2ad3631010d2c4d9bc,living,주방용품,텀블러,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202302/34312643e845df8a7f27d41a8079ef71.jpg,[락앤락X위글위글] 스윙 텀블러,29800,28300,5%,707,false
6631ff32d3631010d2c4d9be,living,주방용품,주방소품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202401/2a805e9f60b2eb4ad5bf2c5415a202ac.jpg,펄프 수세미 - Cereal,14900,12400,,89,false
6631ff32d3631010d2c4d9bf,living,주방용품,주방소품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202401/5f61ae1747aecf84fb63d53dd4f77aa6.jpg,펄프 수세미 - Donut Box,14900,12400,,88,false
6631ff32d3631010d2c4d9c0,living,주방용품,주방소품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202306/bb5b173ec198fdb3b36a2becdec5c3ee.jpg,펄프 수세미 - Brunch Day,14900,12400,,327,false
6631ff32d3631010d2c4d9c1,living,주방용품,주방소품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202306/54cfb8eee7c1fce99f69c00b2971de33.jpg,펄프 수세미 - Dessert Time,14900,12400,,247,false
6631ff32d3631010d2c4d9c2,living,주방용품,주방소품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202307/1c2930c380a01abff6081db766dfd1e1.png,아이스 트레이 - Wiggle Friends,16300,13800,,180,false
6631ff32d3631010d2c4d9c3,living,주방용품,주방소품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202402/95e61ba99d82b7caafc3634dcb472427.jpg,마그넷 오프너,14500,12200,,35,false
6631ff32d3631010d2c4d9c4,living,주방용품,주방소품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202401/56476785924f2c374e7b3b00628c344e.jpeg,[기은세X위글위글] 주방장갑 & 앞치마 SET - Smile Stripe,79000,47400,,44,false
6631ff32d3631010d2c4d9c5,living,주방용품,주방소품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202401/9d5699555eaf3830e4779e3fc86110d2.jpeg,[기은세X위글위글] 오븐장갑 & 숏앞치마 SET - Blooming Garden,79000,51100,,33,false
6631ff32d3631010d2c4d9c6,living,주방용품,주방소품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202401/dfd6434d3a6e5c4fc8fd39242d9fa9b5.jpeg,[기은세X위글위글] 오븐장갑 & 숏앞치마 SET - Smile Stripe,79000,51100,,17,false
6631ff32d3631010d2c4d9c7,living,주방용품,주방소품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202404/c727e1cc8cc5cc2c82609555411eb670.jpg,입체 마그넷,14100,12600,,,false
6631ff32d3631010d2c4d9c8,living,주방용품,주방소품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202404/33ca6cf196a8bac57f921e09f0c510dd.jpg,[디스모먼트 X 위글위글] 아크릴 마그넷 - Seoul,5900,5300,10%,,false
6631ff3bd3631010d2c4d9ca,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202205/51610a458ac852564ed863dd3562c454.jpg,해피 캔들 - Smile We Love_B,4800,3600,,139,false
6631ff3bd3631010d2c4d9cb,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202401/657d43664ef1949227d81326e5068330.jpg,빅 파티초,6900,4400,,210,false
6631ff3bd3631010d2c4d9cc,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202311/11b9e92e54684b09a839a5ed0666fc27.jpg,팝업 카드 - Blooming,6500,6500,,24,false
6631ff3bd3631010d2c4d9cd,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202205/cc55e4b32dc3e4b9b231c5aa6af916b9.jpg,해피 캔들 - Bear,4800,3600,,40,false
6631ff3bd3631010d2c4d9ce,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202402/53d5c427bdae679f82fc107f9c1b918a.jpg,파티 허니콤,7600,6900,9%,15,false
6631ff3bd3631010d2c4d9cf,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202311/27983f95cd91c12ed6d3445b9eb3b4fb.jpg,팝업 카드 - Party Time,6500,6500,,10,false
6631ff3bd3631010d2c4d9d0,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202208/f0628cb600159e7c8de8b37720537879.jpg,해피 캔들 - Forever Love,4800,3600,,28,false
6631ff3bd3631010d2c4d9d1,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202205/14ed447b8996dfe20f522be59a1b679c.jpg,해피 캔들 - Carnation,4800,3600,,19,false
6631ff3bd3631010d2c4d9d2,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202205/bd633e5330849b4eb6b89a007390df30.jpg,해피 캔들 - Smile We Love,4800,3600,,25,false
6631ff3bd3631010d2c4d9d3,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202205/08a69cbfec53e4fb865423005656ccec.jpg,해피 캔들 - Fire,4800,3600,,10,false
6631ff3bd3631010d2c4d9d4,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202304/7aff6c85879b31b092581ea4120c2630.jpg,해피 캔들 - Smile We Love_B 3SET,14400,10500,,32,false
6631ff3bd3631010d2c4d9d5,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202208/92d79a6e48b2ffd25d1f1de2cb298f39.jpg,해피 캔들 - Poodle,4800,3600,,14,false
6631ff3bd3631010d2c4d9d6,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202205/8d5f711c4d37f7cfa2c72d8a0cfd90a1.jpg,해피 캔들 - Beer,4800,3600,,4,false
6631ff3cd3631010d2c4d9d7,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202304/3579574916533eb719a3e3a4e8f5c02b.jpg,해피 캔들 - Bear 3SET,14400,10500,,10,false
6631ff3cd3631010d2c4d9d8,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202304/0fa5b1c23b6212c4dc871e373b08541e.jpg,해피 캔들 - Smile We Love 3SET,14400,10500,,7,false
6631ff3cd3631010d2c4d9d9,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202304/8b75edf8b9f25ded9c4922bd7aa5451d.jpg,해피 캔들 - Fire 3SET,14400,10500,,3,false
6631ff3cd3631010d2c4d9da,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202304/88d86eaa15a1a954843f570a3d6ce85a.jpg,해피 캔들 - Forever Love 3SET,14400,10500,,7,false
6631ff3cd3631010d2c4d9db,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202304/385e74e482779bb696bf227785f18de4.jpg,해피 캔들 - Tulip 3SET,14400,10500,,3,false
6631ff3cd3631010d2c4d9dc,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202304/5f01a1313479a0086b1855397e0f1712.jpg,해피 캔들 - Carnation 3SET,14400,10500,,6,false
6631ff3cd3631010d2c4d9dd,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202304/7569ed2199a0bad94d3b78cc5a3b0a8b.jpg,해피 캔들 - Poodle 3SET,14400,10500,,6,false
6631ff3cd3631010d2c4d9de,living,파티용품,초/데코용품,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202304/3541f25440cdf57f6e65baf523f57ae6.jpg,해피 캔들 - Beer 3SET,14400,10500,,3,false
6631ff44d3631010d2c4d9e0,living,파티용품,파티컵,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202310/b3bc3974edc40b8713ab6aef3d71d08d.jpg,리유저블 파티컵 세트 - Smile We Love,14900,12400,,916,false
6631ff44d3631010d2c4d9e1,living,파티용품,파티컵,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202305/dd5954d998c6431d0ac5bc05f0cc09d7.png,리유저블 파티컵 세트 - Cherry & Bear,14900,12400,,370,false
6631ff4dd3631010d2c4d9e3,fashion,의류,로브/랩타월,https://cafe24img.poxo.com/wigglewiggle20/web/product/medium/202402/1f8d75285d6975e25ef9eb0039699084.jpg,라운지 로브  - Teddy Bear,119000,99900,,491,false
